_id,word_count,negative_score,neutral_score,positive_score,compund_score,cases,Year,Month,Day,keyword
nyt://article/e09c1487-ec62-5914-be26-6cf652342094,7586,0.099,0.772,0.129,0.9921,1,2019,6,4,mental_health
nyt://article/d1c45dc2-5825-56c9-a479-43f02918f3e0,2374,0.237,0.686,0.077,-0.9999,1,2019,8,17,mental_health
nyt://article/f990c584-bb10-5fa0-a07a-39326af1264f,2376,0.108,0.738,0.154,0.9962,1,2019,4,5,mental_health
nyt://article/8c0367ff-5829-500a-8bff-0e20cbd04efa,3961,0.107,0.65,0.244,0.9997,2,2019,1,17,mental_health
nyt://article/0eb5ebcf-bf06-5a6b-bcf3-4f802719c5d4,2594,0.104,0.759,0.137,0.9905,1,2019,2,13,mental_health
nyt://article/1e2df1e2-a3e2-57da-bedc-26b7ed0c33b5,2663,0.213,0.686,0.101,-0.9997,1,2019,11,14,mental_health
nyt://article/646ad23f-93a4-572c-b19a-08458622c42a,947,0.207,0.622,0.17,-0.9842,1,2019,5,22,mental_health
nyt://article/0aefe9c3-aba3-5946-afcb-5ab07a828367,1247,0.058,0.781,0.161,0.9979,1,2019,11,8,mental_health
nyt://article/c6f6c2e0-e8d9-5783-b89d-a60ed8a48239,2049,0.096,0.737,0.167,0.9986,2,2019,8,6,mental_health
nyt://article/ef41db75-aaf5-5e41-9c23-0342f3127031,2374,0.168,0.678,0.154,-0.9761,3,2019,2,18,mental_health
nyt://article/542ae222-1c24-52cf-a66f-20709e36004a,866,0.227,0.703,0.069,-0.9989,1,2019,11,25,mental_health
nyt://article/60796c5e-7acd-58ba-b1b3-193018feddfb,4751,0.058,0.725,0.217,0.9997,0,2019,9,12,mental_health
nyt://article/5ea445c9-921c-5d65-8d73-4d5160a30fea,433,0.179,0.617,0.204,0.8017,5,2019,7,30,mental_health
nyt://article/8f360ce1-ab89-5b0e-9770-22fab9a28d86,269,0.174,0.678,0.149,-0.759,5,2019,3,5,mental_health
nyt://article/4620cbca-6885-50b1-b66f-32513fca3415,203,0.222,0.54,0.237,0.1268,1,2019,3,27,mental_health
nyt://article/71829a42-5ee4-5215-bef8-dc3900074d04,650,0.104,0.718,0.178,0.9906,2,2019,2,11,mental_health
nyt://article/56247776-abae-58f4-ba7e-2c9e8843ceb4,133,0.066,0.788,0.147,0.75,1,2019,5,22,mental_health
nyt://article/7e0ddf12-bfab-55e2-901b-4863183890b7,128,0,0.711,0.289,0.9747,1,2019,6,20,mental_health
nyt://article/621268e0-ab3f-530f-8e7c-b99c2f8c1106,1179,0.255,0.639,0.105,-0.9992,11,2019,8,17,mental_health
nyt://article/e843596a-f003-5f13-bfaf-501d0d1dd8c5,268,0.114,0.821,0.065,-0.875,2,2019,6,27,mental_health
nyt://article/b8d89556-a906-5d61-8a7e-ce8fe8a8ed25,373,0.251,0.624,0.125,-0.989,1,2019,6,9,mental_health
nyt://article/b6676d48-e6f0-545f-8796-c9b338230c99,896,0.09,0.803,0.107,0.5106,1,2019,5,27,mental_health
nyt://article/582ab58f-97c9-5177-8abc-aa085b81cb46,892,0.102,0.791,0.107,-0.1452,1,2019,1,3,mental_health
nyt://article/b392c7f4-c4a0-5ed3-a33a-1f1ab1a3b84a,1332,0.081,0.732,0.187,0.9984,1,2019,6,14,mental_health
nyt://article/9092c1f4-9d1d-575b-84c1-a7318150ff38,808,0.116,0.752,0.132,-0.1803,1,2019,7,23,mental_health
nyt://article/9aa3a8e2-212c-5a32-b278-6b6f45eec789,880,0.097,0.744,0.159,0.9862,1,2019,6,18,mental_health
nyt://article/f4f5f37d-393a-564b-8b10-6f8c74939814,610,0.277,0.599,0.123,-0.9972,1,2019,9,3,mental_health
nyt://article/00e00dac-ad8a-51af-88c4-2a329c7f1feb,664,0.306,0.528,0.166,-0.998,2,2019,10,6,mental_health
nyt://article/e93f0cf7-8728-53a2-b03c-6470ee7a34a6,716,0.176,0.667,0.157,-0.9097,1,2019,6,24,mental_health
nyt://article/d4ee2de6-4e5a-564f-a7f6-7dc6277577e1,724,0.162,0.686,0.152,-0.8919,1,2019,11,24,mental_health
nyt://article/3758be4b-6444-5f4f-a575-90cfa67d3e24,1190,0.139,0.632,0.229,0.9975,4,2019,2,16,mental_health
nyt://article/eb68a205-b2a3-5cd7-860d-fe3ce73fba60,3264,0.151,0.637,0.212,0.9989,2,2019,4,20,mental_health
nyt://article/b8765401-d478-584d-9d15-2413234e9d3e,1587,0.187,0.685,0.128,-0.9984,2,2019,11,19,schizophrenia
nyt://article/8e2b6dfb-f8c8-552b-b262-8520e17020a1,1122,0,1,0,0,19,2019,11,18,schizophrenia
nyt://article/0d7694df-873a-51ee-9a74-9671b180fd27,1799,0.159,0.749,0.091,-0.9978,10,2019,11,2,schizophrenia
nyt://article/ab2749b9-0251-5dff-9684-e119a3c37040,1067,0.114,0.761,0.125,0.9629,6,2019,9,2,schizophrenia
nyt://article/16261dc1-1ee5-5f28-abe0-c669ef1a3855,1399,0.13,0.759,0.112,-0.7561,5,2019,8,1,schizophrenia
nyt://article/a956b014-605e-5ffe-a956-d5f65a8232c8,1009,0.231,0.654,0.116,-0.9981,8,2019,6,28,schizophrenia
nyt://article/0496aed7-b607-587e-bcea-ff3dd058920c,1180,0.133,0.763,0.104,-0.9638,0,2019,1,17,schizophrenia
nyt://article/e8cf989e-4285-50e3-8dfa-9245c40f15f6,1161,0.144,0.679,0.177,0.9856,1,2019,5,3,schizophrenia
nyt://article/22f32926-0fe9-5d30-8263-5c93b9df181f,1259,0.129,0.736,0.134,-0.3589,2,2019,2,15,schizophrenia
nyt://article/2906a586-1798-57fc-804e-e1390527452e,862,0.146,0.666,0.188,0.9706,0,2019,1,14,schizophrenia
nyt://article/cb38218a-1b7b-5acd-89d0-0c5e08eae192,1183,0.083,0.744,0.173,0.9956,0,2019,2,21,schizophrenia
nyt://article/103e33ba-43f3-5a70-be2a-d6dd65a45ec9,1034,0.196,0.664,0.14,-0.9961,3,2019,1,4,schizophrenia
nyt://article/9da3dfcd-8952-5a52-8b43-02957d721842,546,0.196,0.688,0.116,-0.9897,2,2019,2,4,schizophrenia
nyt://article/a1f45472-4d42-5736-8703-a5075ba5bcba,271,0.155,0.7,0.145,-0.2263,0,2019,6,28,schizophrenia
nyt://article/3be8fecd-81c2-5401-b200-7cc14e129307,721,0.19,0.756,0.054,-0.9962,0,2019,6,17,schizophrenia
nyt://article/357ce0bd-cdfc-59db-bcd9-6402124db901,707,0.196,0.762,0.043,-0.997,3,2019,9,5,schizophrenia
nyt://article/8c873e61-122c-549c-b56b-e05475c9db37,375,0.036,0.813,0.151,0.9733,0,2019,5,31,schizophrenia
nyt://article/02f2e1ff-25e2-56a7-9449-57edc5d772b4,997,0.075,0.807,0.118,0.9768,1,2019,4,14,schizophrenia
nyt://article/d48f0ce7-7f93-55e3-99ad-682415df0c5a,482,0.148,0.828,0.025,-0.9896,4,2019,3,24,schizophrenia
nyt://article/e715bf6a-8227-532b-b840-6e9d7aadb1f6,944,0.161,0.696,0.143,-0.93,8,2019,10,18,schizophrenia
nyt://article/67f0d92a-4954-5905-b1ae-8f8488b968f9,915,0.125,0.58,0.295,0.9988,4,2019,3,28,schizophrenia
nyt://article/e9e2bd76-5368-53d3-b249-14d109a8a5e9,466,0.212,0.741,0.047,-0.9955,0,2019,9,29,schizophrenia
nyt://article/0443f559-9802-5b9e-a287-c42272df9cc5,925,0.158,0.731,0.111,-0.989,3,2019,2,8,schizophrenia
nyt://article/52550208-b6ae-5d96-89eb-020af9de8c22,1670,0.104,0.759,0.137,0.988,3,2019,1,1,schizophrenia
nyt://article/6bb0695a-189b-5de4-ad37-d124d1f8a794,1237,0.146,0.69,0.164,0.9539,0,2019,2,25,schizophrenia
nyt://article/83941e40-4b09-5dd0-aefe-179944c4c71f,547,0.044,0.845,0.111,0.9623,5,2019,1,30,schizophrenia
nyt://article/bcd477e0-cd22-53e8-b5e1-dbc14f1d868d,538,0.14,0.749,0.111,-0.9442,0,2019,8,31,schizophrenia
nyt://article/c51455d6-9ff4-5bc3-a096-d9675d931dd5,562,0.14,0.759,0.101,-0.9551,2,2019,4,25,schizophrenia
nyt://article/5dd84561-8103-59a1-8f9e-1ef500043103,581,0.124,0.79,0.086,-0.9382,0,2019,8,1,schizophrenia
nyt://article/9bbf1e98-f871-5696-94e6-ba8e6583661d,1049,0.094,0.764,0.142,0.9818,5,2019,5,27,schizophrenia
nyt://article/001b657d-e7a7-5208-9c76-4a8c3546540d,653,0.14,0.73,0.13,-0.6249,2,2019,10,8,schizophrenia
nyt://article/47784287-0fda-5d5b-9436-f38b4962ed66,658,0.167,0.756,0.077,-0.9901,3,2019,1,4,schizophrenia
nyt://article/6e9588e5-f93f-58d4-ac0c-bf544c7a9931,747,0.112,0.725,0.163,0.9828,0,2019,2,1,schizophrenia
nyt://article/3c629337-7f5d-5c5c-922e-a58f2144138d,754,0.124,0.74,0.136,0.9259,3,2019,6,7,schizophrenia
nyt://article/6e1371b2-d01f-5865-83a1-978bac653688,769,0.242,0.593,0.166,-0.9962,1,2019,7,5,schizophrenia
nyt://article/c1b4d948-3f31-5c32-9afe-376d6417fb88,753,0.248,0.676,0.077,-0.9981,0,2019,10,24,schizophrenia
nyt://article/876f50cc-7391-5188-be82-4e6743ea6ee6,855,0.089,0.778,0.133,0.9387,1,2019,1,22,schizophrenia
nyt://article/b9c1751f-24ec-5ccb-bb9a-683a83459958,888,0.13,0.801,0.069,-0.9868,3,2019,8,7,schizophrenia
nyt://article/8b73f2a8-69c4-5aca-976d-b7ea78b90ded,934,0.362,0.519,0.119,-0.9997,12,2019,8,8,schizophrenia
nyt://article/219125ec-ce75-5ad1-a600-ec89842614c0,945,0.1,0.701,0.199,0.9959,0,2019,5,27,schizophrenia
nyt://article/f52a4643-eb15-54c9-90d9-0074b7a90c1b,846,0.209,0.677,0.113,-0.9977,0,2019,5,17,schizophrenia
nyt://article/4f4dac6d-f5f6-55a4-bd34-157ed8adae77,968,0.121,0.764,0.115,-0.8444,3,2019,9,11,schizophrenia
nyt://article/1d155933-ad81-59a9-98af-c1a856be6e6f,962,0.177,0.752,0.07,-0.9969,0,2019,8,8,schizophrenia
nyt://article/b441c66b-6bcc-5e96-b6e0-29c5159d21cc,1056,0.146,0.679,0.175,0.9687,4,2019,5,10,schizophrenia
nyt://article/c9d54550-1619-59c4-8308-a4b338cb3eb7,1038,0.079,0.777,0.144,0.9892,2,2019,3,25,schizophrenia
nyt://article/a2df2ffd-262d-5267-95b1-504e3ae9e163,946,0.029,0.795,0.176,0.9979,0,2019,2,25,schizophrenia
nyt://article/55494661-6b71-57fb-bed2-5c3035c4b569,1023,0.094,0.71,0.196,0.9964,1,2019,11,12,schizophrenia
nyt://article/30aca6bb-cc6d-5957-ba24-0c2e13690a2e,1009,0.114,0.732,0.154,0.954,6,2019,11,27,schizophrenia
nyt://article/9f89ed23-0bb6-51ca-95f3-34e63c7466cc,1055,0.085,0.784,0.131,0.9841,2,2019,9,23,schizophrenia
nyt://article/87a3ac0b-77c2-5c60-b1af-32e5b7001ffc,997,0.173,0.697,0.13,-0.9875,1,2019,2,1,schizophrenia
nyt://article/c1e44cbd-15e7-598e-9106-9ec45232d179,999,0.293,0.622,0.085,-0.9995,3,2019,8,5,schizophrenia
nyt://article/689bbdf2-2fa4-5df1-9291-ced6ccab14f4,1112,0.167,0.709,0.123,-0.9901,11,2019,3,15,schizophrenia
nyt://article/870b9fcc-4687-564a-a8ff-b419a22b713c,1093,0.08,0.783,0.138,0.9872,0,2019,7,11,schizophrenia
nyt://article/8a44cac3-1b8d-5a07-a373-0e178c5882f5,1092,0.147,0.697,0.156,-0.5341,1,2019,9,12,schizophrenia
nyt://article/59f65e8c-dbb5-526f-b698-a214f0901804,1086,0.213,0.684,0.103,-0.9968,20,2019,1,23,schizophrenia
nyt://article/43411aa7-bc34-5c91-873a-14f63d9866d6,1034,0.203,0.629,0.167,-0.9711,1,2019,10,29,schizophrenia
nyt://article/bb9f9197-cce4-55ae-ad1e-7e5bdd819aea,992,0.223,0.703,0.075,-0.999,0,2019,6,13,schizophrenia
nyt://article/f3e70444-16bc-5a82-8d2d-225acedec0e8,1163,0.273,0.573,0.154,-0.9987,3,2019,8,19,schizophrenia
nyt://article/216ba7bc-1ffa-5138-9130-750afa9254e2,1144,0.137,0.656,0.207,0.9966,0,2019,4,1,schizophrenia
nyt://article/5fa5adca-61f6-5be8-bd24-d63d73162951,1106,0.09,0.8,0.109,0.8997,1,2019,8,3,schizophrenia
nyt://article/1f34a0c1-c655-56b4-9975-30a8eabe4389,1102,0.289,0.671,0.04,-0.9996,0,2019,4,21,schizophrenia
nyt://article/a1a7d53d-09cd-56ee-bce4-03f41be2c56a,1070,0.194,0.719,0.087,-0.9976,5,2019,6,28,schizophrenia
nyt://article/9d321ad6-dcc9-55b0-9dc9-c6f5a20272b8,1203,0.027,0.848,0.125,0.997,0,2019,2,7,schizophrenia
nyt://article/8e1b8a2b-db8b-5a67-9ae8-43522fd72d8a,1174,0.115,0.763,0.122,-0.604,0,2019,8,22,schizophrenia
nyt://article/1e376c11-b654-5c61-8294-cdb5d2100141,1318,0.229,0.676,0.096,-0.9991,4,2019,6,6,schizophrenia
nyt://article/8fad96b5-ef47-5118-8f85-18cb9f116264,1250,0.251,0.67,0.079,-0.9994,3,2019,3,4,schizophrenia
nyt://article/3a3109f1-29c7-5f89-8045-7ab6afe89a68,1315,0.158,0.563,0.28,0.9993,1,2019,7,23,schizophrenia
nyt://article/cc0dba7c-cd52-54e9-8ba7-1dfa62ebd20f,1308,0.063,0.764,0.173,0.9986,2,2019,9,24,schizophrenia
nyt://article/f79ccf85-b688-57ad-8bf1-08c3809ebd5a,1343,0.254,0.634,0.112,-0.9994,3,2019,3,30,schizophrenia
nyt://article/e4cda586-e928-5ea6-b992-d6dd43ffd12a,1230,0.24,0.647,0.112,-0.9991,8,2019,9,27,schizophrenia
nyt://article/8716f5e4-a5e8-5530-b4c9-349c85aa7ecf,1354,0.156,0.638,0.205,0.9942,0,2019,3,9,schizophrenia
nyt://article/7eee8471-8edf-57a6-a207-a345d31ff348,1411,0.115,0.691,0.194,0.9981,1,2019,8,20,schizophrenia
nyt://article/c6598a75-e1f5-5f40-b3dc-5fde98f5f0de,1486,0.185,0.715,0.1,-0.998,2,2019,3,7,schizophrenia
nyt://article/7184dbb9-a5c9-581e-a4a7-cf6061c4f51e,1569,0.084,0.798,0.118,0.9275,1,2019,2,11,schizophrenia
nyt://article/9d7304b5-8af5-50df-a7bc-c64f17ea2c92,1487,0.129,0.735,0.136,-0.1293,0,2019,9,20,schizophrenia
nyt://article/b7659071-7a79-5b33-abce-9f82e59c58fc,1681,0.089,0.71,0.202,0.9992,1,2019,10,28,schizophrenia
nyt://article/943557cc-af74-5995-9450-d7a197379ad4,1538,0.102,0.818,0.08,-0.991,3,2019,7,22,schizophrenia
nyt://article/33a8e983-bb4a-5a0b-9968-7d5495fa7191,1663,0.064,0.801,0.136,0.9972,0,2019,2,14,schizophrenia
nyt://article/946cf669-6c47-5b79-9b8f-0303f7d1ebe5,1493,0.057,0.759,0.184,0.9993,0,2019,10,10,schizophrenia
nyt://article/40547d0c-72b4-5493-afda-17de59044011,1647,0.148,0.761,0.091,-0.9976,1,2019,3,18,schizophrenia
nyt://article/eacc38df-0134-5d59-b828-e05f3a3b9c15,1815,0.289,0.573,0.138,-0.9997,11,2019,7,27,schizophrenia
nyt://article/b85b8490-0ce1-5bfa-b701-8bba03a0ebc5,1797,0.065,0.816,0.118,0.9971,0,2019,1,28,schizophrenia
nyt://article/1b4c2de5-23d8-5de5-8ab2-14ad393c5fbc,1743,0.111,0.738,0.151,0.9934,17,2019,6,17,schizophrenia
nyt://article/084534c9-4643-505b-91bd-be76c889abd2,1638,0.116,0.771,0.113,-0.8321,0,2019,10,1,schizophrenia
nyt://article/8998146e-89fa-5cb8-969f-669b11cf3da7,1993,0.046,0.76,0.194,0.9996,0,2019,8,1,schizophrenia
nyt://article/72627bb9-eb4e-5c2d-b591-dace306c557c,1945,0.04,0.857,0.103,0.9964,4,2019,8,29,schizophrenia
nyt://article/24198f7e-fb13-51f0-b2e0-b19276987769,1953,0.077,0.796,0.127,0.9959,0,2019,8,29,schizophrenia
nyt://article/fd2dfe1a-8ba4-5a95-9809-94eacf4ee5f4,2140,0.232,0.71,0.058,-0.9998,3,2019,10,24,schizophrenia
nyt://article/8da83dc7-d559-5450-8202-a290d141a7cb,2680,0.111,0.647,0.242,0.9997,0,2019,8,7,schizophrenia
nyt://article/08987b76-1c79-5ec8-926d-f941925e3776,2995,0.076,0.75,0.174,0.9994,0,2019,9,4,schizophrenia
nyt://article/10ed9810-4949-52c8-8122-ce6183c1787c,214,0.211,0.724,0.065,-0.979,1,2019,11,12,depression
nyt://article/1c0967d5-635d-5bee-810a-d09cea14e9a7,833,0.159,0.742,0.098,-0.9739,7,2019,11,20,depression
nyt://article/032dd001-68bd-5543-8e60-623335fd8330,1149,0.152,0.624,0.224,0.9959,1,2019,11,14,depression
nyt://article/5e208de8-7e4e-5951-99b8-fccbd10d7f0a,916,0.253,0.591,0.156,-0.9982,1,2019,11,25,depression
nyt://article/befc1bc3-7c17-5d3f-964a-217af2717d2c,246,0.157,0.672,0.171,0.4019,0,2019,10,30,depression
nyt://article/e27e84db-872e-52c2-8ba3-be1b22a6a106,1546,0.33,0.567,0.103,-0.9999,6,2019,12,1,depression
nyt://article/1c80966b-6855-5132-baeb-6aac5abe22a3,1398,0.224,0.594,0.182,-0.9958,3,2019,11,15,depression
nyt://article/df965d96-044d-5580-9326-f83152c562a9,1674,0.217,0.636,0.148,-0.9984,1,2019,11,11,depression
nyt://article/6e5ceeda-6ec4-5412-930e-9cdf934d4bb3,1130,0.344,0.492,0.164,-0.9996,1,2019,11,4,depression
nyt://article/18fb533b-9be3-57dc-9fe0-203b8db989cc,1047,0.306,0.564,0.131,-0.9996,5,2019,11,1,depression
nyt://article/96ff3b47-2ecf-5556-ac5f-9965f656bbfb,1324,0.088,0.647,0.265,0.9994,3,2019,10,31,depression
nyt://article/764c4e2a-4644-5baa-82cb-7ed1e5c80f92,1499,0.096,0.726,0.178,0.9943,0,2019,10,29,depression
nyt://article/7fd692e6-9574-53f8-a37d-ed0e5bd52b86,952,0.068,0.807,0.125,0.9917,0,2019,10,21,depression
nyt://article/895d3aaa-e72a-52ba-bf26-5650d500c8ff,430,0.073,0.734,0.193,0.9872,1,2019,10,17,depression
nyt://article/bac0144d-cf93-56b1-b5df-115b98e4efcb,1582,0.158,0.733,0.109,-0.9973,1,2019,10,16,depression
nyt://article/b938102a-ce52-5552-bc6d-f82382e4bbf5,849,0.147,0.698,0.155,-0.7016,4,2019,10,4,depression
nyt://article/e8ab29a4-e2fe-5e23-aae3-1d9da7d732f5,224,0.262,0.652,0.086,-0.9637,1,2019,10,1,depression
nyt://article/611353fd-e900-577d-bbc2-a116a75c8525,1040,0.336,0.465,0.199,-0.9994,3,2019,9,26,depression
nyt://article/f711c370-71df-521f-84b7-d378b224e56f,216,0.232,0.697,0.071,-0.9705,0,2019,9,24,depression
nyt://article/7eacfc15-55e2-59d4-987c-c31f2d3bf985,1844,0.161,0.663,0.175,-0.7239,3,2019,9,24,depression
nyt://article/e9c5bd6c-8179-5fac-bc47-155e430059a2,1289,0.1,0.728,0.172,0.9957,2,2019,9,21,depression
nyt://article/db51e2fa-059c-584c-8bc8-2c8d5e82db1e,1360,0.144,0.674,0.182,0.9925,1,2019,9,18,depression
nyt://article/06982587-c387-5720-881b-e16f9078b60b,1412,0.15,0.665,0.184,0.9913,0,2019,9,18,depression
nyt://article/be04dee9-597e-5c27-96dc-86c5b1ff8c4f,1745,0.201,0.685,0.114,-0.9993,7,2019,9,16,depression
nyt://article/65d8eb2b-c435-5512-95e9-6e2edd9602a7,1718,0.298,0.483,0.218,-0.9993,3,2019,9,12,depression
nyt://article/06027497-fdb0-5317-8af2-725fc473fa62,993,0.199,0.626,0.176,-0.9369,0,2019,9,12,depression
nyt://article/3fb0c90c-806b-56ec-a099-f789633e5424,1237,0.195,0.669,0.135,-0.9947,1,2019,9,11,depression
nyt://article/0aa94a37-7950-5fa5-8195-faa1a1d37027,1306,0.113,0.742,0.145,0.9725,3,2019,9,4,depression
nyt://article/e6c4d689-da20-592f-a8a3-f08323f422dc,912,0.115,0.694,0.19,0.9916,3,2019,8,21,depression
nyt://article/966dfdda-ddd0-5eed-b5e5-a2924bbf05a9,1263,0.09,0.76,0.149,0.9933,0,2019,8,28,depression
nyt://article/5edc0f54-83f0-59cf-8e6e-fdc7a96b426a,1160,0.106,0.701,0.193,0.9978,0,2019,8,22,depression
nyt://article/44b05213-8a17-54ac-884c-da56d35c2f32,1084,0.202,0.676,0.122,-0.9962,0,2019,8,19,depression
nyt://article/e09d3c9e-54be-5044-9d14-ca45450f9e91,1223,0.166,0.745,0.09,-0.9967,3,2019,8,16,depression
nyt://article/42f30e75-f636-5930-8a99-378363c7997b,1178,0.065,0.793,0.142,0.9941,7,2019,8,8,depression
nyt://article/a6c7ebff-048d-5d44-887d-a09247c0e955,1054,0.22,0.619,0.161,-0.9948,0,2019,8,7,depression
nyt://article/c609f8bf-33cb-5f78-8519-dc69f2b096ce,1149,0.177,0.653,0.17,-0.915,1,2019,8,6,depression
nyt://article/7e42fe86-5cdb-5346-bb5d-64e59eae816c,1207,0.256,0.612,0.132,-0.9988,1,2019,8,6,depression
nyt://article/eacc38df-0134-5d59-b828-e05f3a3b9c15,1815,0.289,0.573,0.138,-0.9997,11,2019,7,27,depression
nyt://article/ab64a0d1-e280-56c5-913e-d1a67f286eed,987,0.103,0.705,0.192,0.9959,0,2019,7,25,depression
nyt://article/fcb830be-1ec3-5cf8-b368-048bf1d6a7c8,1787,0.18,0.67,0.15,-0.9945,11,2019,7,22,depression
nyt://article/72014faa-c910-5385-bdf7-b1d47c4f995f,1045,0.146,0.765,0.089,-0.9944,0,2019,6,21,depression
nyt://article/0dfecbde-8ff6-5835-ab71-51b471767ea1,1119,0.103,0.738,0.158,0.9631,2,2019,7,9,depression
nyt://article/dcf718ac-66dd-50a5-81b7-7c214efd7834,1267,0.193,0.436,0.371,0.9997,1,2019,7,1,depression
nyt://article/4d50c371-1298-5fd6-ac0d-27c9278ecddb,838,0.095,0.77,0.135,0.967,0,2019,6,25,depression
nyt://article/33678504-9248-508f-8c3e-6242939d2f71,875,0.241,0.639,0.12,-0.998,2,2019,6,24,depression
nyt://article/2dcb576a-0e91-52e9-923b-8dfcf39bc856,1323,0.09,0.767,0.143,0.9935,0,2019,6,17,depression
nyt://article/1b4c2de5-23d8-5de5-8ab2-14ad393c5fbc,1743,0.111,0.738,0.151,0.9934,17,2019,6,17,depression
nyt://article/01245e92-8e63-54fc-8e78-8e7094a73fa0,1795,0.129,0.689,0.182,0.9962,2,2019,6,17,depression
nyt://article/607cc61c-e532-5be2-b368-799d1fb42286,774,0.13,0.687,0.183,0.9689,1,2019,4,30,depression
nyt://article/eb427f6f-2663-5eaa-b71b-9f8cdc380f3c,1372,0.154,0.714,0.132,-0.9878,1,2019,3,19,depression
nyt://article/fc095f4c-d65c-5410-9af0-9379f0c07054,884,0.179,0.669,0.152,-0.9839,2,2019,2,13,depression
nyt://article/36716e71-2f5a-556c-8d72-c3e4caa740ef,969,0.205,0.653,0.142,-0.9938,1,2019,3,24,depression
nyt://article/7ce6d1a0-c589-5e1b-b1c7-d92b154e093d,832,0.104,0.767,0.13,0.8837,0,2019,3,8,depression
nyt://article/03529547-88a2-5e77-ab62-7227d0a2f1d4,1315,0.263,0.603,0.134,-0.9991,4,2019,4,30,depression
nyt://article/07d8d328-0ecc-565d-91c2-825aec979dcc,113,0.046,0.954,0,-0.5719,0,2019,1,29,depression
nyt://article/18045cf0-d8c5-5e7c-a586-b4363a027a84,749,0.179,0.667,0.154,-0.9655,0,2019,5,1,depression
nyt://article/5f57efc4-b0a8-5bab-975a-08d86f41d3d4,1190,0.091,0.704,0.206,0.9984,0,2019,6,12,depression
nyt://article/c17cfabc-9cf6-5494-8a02-c59b14507d9a,473,0.137,0.748,0.115,-0.8932,1,2019,2,12,depression
nyt://article/ce789cc5-aed4-5a74-a11e-4f829487f261,1443,0.136,0.687,0.176,0.986,3,2019,3,5,depression
nyt://article/d5400473-9d74-506c-9c80-19d3966ceddf,1098,0.192,0.613,0.195,0.589,3,2019,6,6,depression
nyt://article/5cd272b1-65b5-596b-9f7e-ad7012e831cb,1131,0.159,0.791,0.05,-0.9968,5,2019,6,6,depression
nyt://article/23be0748-f59e-50bf-be03-d36e98a21ed8,914,0.138,0.709,0.152,0.8047,1,2019,2,12,depression
nyt://article/aca5f12c-c6f2-58dc-9e1f-7f307fa2faf4,960,0.114,0.752,0.134,0.7506,0,2019,4,3,depression
nyt://article/69f0ad65-9b3a-5b8b-80f4-48e4bd134578,1264,0.334,0.495,0.171,-0.9996,2,2019,9,29,depression
nyt://article/9cde1923-61d8-5324-8dcd-04fc46e11079,1143,0.227,0.571,0.202,-0.9793,3,2019,2,6,depression
nyt://article/8f181aed-ff9a-5903-8493-667f33e19aca,1196,0.185,0.682,0.132,-0.9941,3,2019,6,3,depression
nyt://article/6042928d-7425-5af3-90e2-71bd7f730b6a,1179,0.095,0.791,0.114,0.9077,3,2019,5,31,depression
nyt://article/b9cf1284-0332-504f-931e-4d279a9243cc,1428,0.16,0.608,0.232,0.9967,6,2019,5,27,depression
nyt://article/12fdc070-9012-5dc6-a5f0-2ced32d7bd09,568,0.182,0.71,0.108,-0.9865,4,2019,2,20,depression
nyt://article/d02db674-571b-5905-94ec-ea85a2969f96,1477,0.173,0.694,0.133,-0.9963,1,2019,2,12,depression
nyt://article/fdadd3c6-f678-50c4-8eb5-bd30c91f29d3,1134,0.174,0.632,0.194,0.9458,0,2019,5,18,depression
nyt://article/9ec95ca5-aa03-5fb9-a89f-c22d647083bb,1129,0.126,0.729,0.146,0.9403,2,2019,5,20,depression
nyt://article/b441c66b-6bcc-5e96-b6e0-29c5159d21cc,1056,0.146,0.679,0.175,0.9687,4,2019,5,10,depression
nyt://article/2437efaf-d659-589e-b794-943b5ea4c130,436,0.135,0.721,0.145,0,0,2019,4,25,depression
nyt://article/5ea445c9-921c-5d65-8d73-4d5160a30fea,433,0.179,0.617,0.204,0.8017,5,2019,7,30,depression
nyt://article/29667572-1508-5ecb-a376-7ee34b422363,1200,0.25,0.61,0.14,-0.9987,4,2019,4,26,depression
nyt://article/ae2ab6e2-b228-5ef4-be56-59fc2d2ae637,1200,0.173,0.691,0.136,-0.9899,2,2019,4,22,depression
nyt://article/963a6d50-5eda-5dc6-a1fa-60acf090f79c,1089,0.107,0.67,0.223,0.9984,6,2019,3,28,depression
nyt://article/e623b24b-6fe9-5e5c-846a-a8fc78f70772,1057,0.135,0.669,0.196,0.9923,16,2019,3,24,depression
nyt://article/e1ea9931-0cd5-5168-8396-608e5bb37674,1145,0.193,0.664,0.143,-0.9905,1,2019,4,8,depression
nyt://article/ea9c4758-4bf5-5020-9c58-893eaa3e20fe,647,0.097,0.702,0.201,0.9859,0,2019,1,1,depression
nyt://article/9da3dfcd-8952-5a52-8b43-02957d721842,546,0.196,0.688,0.116,-0.9897,2,2019,2,4,depression
nyt://article/8ef8016e-ba76-5885-8725-c85d5ade1efb,1257,0.178,0.532,0.29,0.9981,3,2019,11,21,depression
nyt://article/9e655c8a-3aca-5447-8fe2-8c65ee7ff371,709,0.094,0.802,0.104,0.6767,0,2019,4,15,depression
nyt://article/5a58d862-c8b4-598d-9115-5fee4334abd5,1859,0.139,0.685,0.175,0.9896,3,2019,3,14,depression
nyt://article/dad8560e-647c-5bb5-bdcd-e5cb5d5d44fc,265,0.328,0.636,0.036,-0.9964,0,2019,11,1,depression
